"","Country.Region","date"
"Senegal-2020-02-15","Senegal","2020-02-15"
"Senegal-2020-02-16","Senegal","2020-02-16"
"Senegal-2020-02-17","Senegal","2020-02-17"
"Senegal-2020-02-18","Senegal","2020-02-18"
"Senegal-2020-02-19","Senegal","2020-02-19"
"Senegal-2020-02-20","Senegal","2020-02-20"
"Senegal-2020-02-21","Senegal","2020-02-21"
"Senegal-2020-02-22","Senegal","2020-02-22"
"Senegal-2020-02-23","Senegal","2020-02-23"
"Senegal-2020-02-24","Senegal","2020-02-24"
"Senegal-2020-02-25","Senegal","2020-02-25"
"Senegal-2020-02-26","Senegal","2020-02-26"
"Senegal-2020-02-27","Senegal","2020-02-27"
"Senegal-2020-02-28","Senegal","2020-02-28"
"Senegal-2020-02-29","Senegal","2020-02-29"
"Senegal-2020-03-01","Senegal","2020-03-01"
"Senegal-2020-03-02","Senegal","2020-03-02"
"Senegal-2020-03-03","Senegal","2020-03-03"
"Senegal-2020-03-04","Senegal","2020-03-04"
"Senegal-2020-03-05","Senegal","2020-03-05"
"Senegal-2020-03-06","Senegal","2020-03-06"
"Senegal-2020-03-07","Senegal","2020-03-07"
"Senegal-2020-03-08","Senegal","2020-03-08"
"Senegal-2020-03-09","Senegal","2020-03-09"
"Senegal-2020-03-10","Senegal","2020-03-10"
"Senegal-2020-03-11","Senegal","2020-03-11"
"Senegal-2020-03-12","Senegal","2020-03-12"
"Senegal-2020-03-13","Senegal","2020-03-13"
"Senegal-2020-03-14","Senegal","2020-03-14"
"Senegal-2020-03-15","Senegal","2020-03-15"
"Senegal-2020-03-16","Senegal","2020-03-16"
"Senegal-2020-03-17","Senegal","2020-03-17"
"Senegal-2020-03-18","Senegal","2020-03-18"
"Senegal-2020-03-19","Senegal","2020-03-19"
"Senegal-2020-03-20","Senegal","2020-03-20"
"Senegal-2020-03-21","Senegal","2020-03-21"
"Senegal-2020-03-22","Senegal","2020-03-22"
"Serbia-2020-01-22","Serbia","2020-01-22"
"Serbia-2020-01-23","Serbia","2020-01-23"
"Serbia-2020-01-24","Serbia","2020-01-24"
"Serbia-2020-01-25","Serbia","2020-01-25"
"Serbia-2020-01-26","Serbia","2020-01-26"
"Serbia-2020-01-27","Serbia","2020-01-27"
"Serbia-2020-01-28","Serbia","2020-01-28"
"Serbia-2020-01-29","Serbia","2020-01-29"
"Serbia-2020-01-30","Serbia","2020-01-30"
"Serbia-2020-01-31","Serbia","2020-01-31"
"Serbia-2020-02-01","Serbia","2020-02-01"
"Serbia-2020-02-02","Serbia","2020-02-02"
"Serbia-2020-02-03","Serbia","2020-02-03"
"Serbia-2020-02-04","Serbia","2020-02-04"
"Serbia-2020-02-05","Serbia","2020-02-05"
"Serbia-2020-02-06","Serbia","2020-02-06"
"Serbia-2020-02-07","Serbia","2020-02-07"
"Serbia-2020-02-08","Serbia","2020-02-08"
"Serbia-2020-02-09","Serbia","2020-02-09"
"Serbia-2020-02-10","Serbia","2020-02-10"
"Serbia-2020-02-11","Serbia","2020-02-11"
"Serbia-2020-02-12","Serbia","2020-02-12"
"Serbia-2020-02-13","Serbia","2020-02-13"
"Serbia-2020-02-14","Serbia","2020-02-14"
"Serbia-2020-02-15","Serbia","2020-02-15"
"Serbia-2020-02-16","Serbia","2020-02-16"
"Serbia-2020-02-17","Serbia","2020-02-17"
"Serbia-2020-02-18","Serbia","2020-02-18"
"Serbia-2020-02-19","Serbia","2020-02-19"
"Serbia-2020-02-20","Serbia","2020-02-20"
"Serbia-2020-02-21","Serbia","2020-02-21"
"Serbia-2020-02-22","Serbia","2020-02-22"
"Serbia-2020-02-23","Serbia","2020-02-23"
"Serbia-2020-02-24","Serbia","2020-02-24"
"Serbia-2020-02-25","Serbia","2020-02-25"
"Serbia-2020-02-26","Serbia","2020-02-26"
"Serbia-2020-02-27","Serbia","2020-02-27"
"Serbia-2020-02-28","Serbia","2020-02-28"
"Serbia-2020-02-29","Serbia","2020-02-29"
"Serbia-2020-03-01","Serbia","2020-03-01"
"Serbia-2020-03-02","Serbia","2020-03-02"
"Serbia-2020-03-03","Serbia","2020-03-03"
"Serbia-2020-03-04","Serbia","2020-03-04"
"Serbia-2020-03-05","Serbia","2020-03-05"
"Serbia-2020-03-06","Serbia","2020-03-06"
"Serbia-2020-03-07","Serbia","2020-03-07"
"Serbia-2020-03-08","Serbia","2020-03-08"
"Serbia-2020-03-09","Serbia","2020-03-09"
"Serbia-2020-03-10","Serbia","2020-03-10"
"Serbia-2020-03-11","Serbia","2020-03-11"
"Serbia-2020-03-12","Serbia","2020-03-12"
"Serbia-2020-03-13","Serbia","2020-03-13"
"Serbia-2020-03-14","Serbia","2020-03-14"
"Serbia-2020-03-15","Serbia","2020-03-15"
"Serbia-2020-03-16","Serbia","2020-03-16"
"Serbia-2020-03-17","Serbia","2020-03-17"
"Serbia-2020-03-18","Serbia","2020-03-18"
"Serbia-2020-03-19","Serbia","2020-03-19"
"Serbia-2020-03-20","Serbia","2020-03-20"
"Serbia-2020-03-21","Serbia","2020-03-21"
"Serbia-2020-03-22","Serbia","2020-03-22"
"Seychelles-2020-01-22","Seychelles","2020-01-22"
"Seychelles-2020-01-23","Seychelles","2020-01-23"
"Seychelles-2020-01-24","Seychelles","2020-01-24"
"Seychelles-2020-01-25","Seychelles","2020-01-25"
"Seychelles-2020-01-26","Seychelles","2020-01-26"
"Seychelles-2020-01-27","Seychelles","2020-01-27"
"Seychelles-2020-01-28","Seychelles","2020-01-28"
"Seychelles-2020-01-29","Seychelles","2020-01-29"
"Seychelles-2020-01-30","Seychelles","2020-01-30"
"Seychelles-2020-01-31","Seychelles","2020-01-31"
"Seychelles-2020-02-01","Seychelles","2020-02-01"
"Seychelles-2020-02-02","Seychelles","2020-02-02"
"Seychelles-2020-02-03","Seychelles","2020-02-03"
"Seychelles-2020-02-04","Seychelles","2020-02-04"
"Seychelles-2020-02-05","Seychelles","2020-02-05"
"Seychelles-2020-02-06","Seychelles","2020-02-06"
"Seychelles-2020-02-07","Seychelles","2020-02-07"
"Seychelles-2020-02-08","Seychelles","2020-02-08"
"Seychelles-2020-02-09","Seychelles","2020-02-09"
"Seychelles-2020-02-10","Seychelles","2020-02-10"
"Seychelles-2020-02-11","Seychelles","2020-02-11"
"Seychelles-2020-02-12","Seychelles","2020-02-12"
"Seychelles-2020-02-13","Seychelles","2020-02-13"
"Seychelles-2020-02-14","Seychelles","2020-02-14"
"Seychelles-2020-02-15","Seychelles","2020-02-15"
"Seychelles-2020-02-16","Seychelles","2020-02-16"
"Seychelles-2020-02-17","Seychelles","2020-02-17"
"Seychelles-2020-02-18","Seychelles","2020-02-18"
"Seychelles-2020-02-19","Seychelles","2020-02-19"
"Seychelles-2020-02-20","Seychelles","2020-02-20"
"Seychelles-2020-02-21","Seychelles","2020-02-21"
"Seychelles-2020-02-22","Seychelles","2020-02-22"
"Seychelles-2020-02-23","Seychelles","2020-02-23"
"Seychelles-2020-02-24","Seychelles","2020-02-24"
"Seychelles-2020-02-25","Seychelles","2020-02-25"
"Seychelles-2020-02-26","Seychelles","2020-02-26"
"Seychelles-2020-02-27","Seychelles","2020-02-27"
"Seychelles-2020-02-28","Seychelles","2020-02-28"
"Seychelles-2020-02-29","Seychelles","2020-02-29"
"Seychelles-2020-03-01","Seychelles","2020-03-01"
"Seychelles-2020-03-02","Seychelles","2020-03-02"
"Seychelles-2020-03-03","Seychelles","2020-03-03"
"Seychelles-2020-03-04","Seychelles","2020-03-04"
"Seychelles-2020-03-05","Seychelles","2020-03-05"
"Seychelles-2020-03-06","Seychelles","2020-03-06"
"Seychelles-2020-03-07","Seychelles","2020-03-07"
"Seychelles-2020-03-08","Seychelles","2020-03-08"
"Seychelles-2020-03-09","Seychelles","2020-03-09"
"Seychelles-2020-03-10","Seychelles","2020-03-10"
"Seychelles-2020-03-11","Seychelles","2020-03-11"
"Seychelles-2020-03-12","Seychelles","2020-03-12"
"Seychelles-2020-03-13","Seychelles","2020-03-13"
"Seychelles-2020-03-14","Seychelles","2020-03-14"
"Seychelles-2020-03-15","Seychelles","2020-03-15"
"Seychelles-2020-03-16","Seychelles","2020-03-16"
"Seychelles-2020-03-17","Seychelles","2020-03-17"
"Seychelles-2020-03-18","Seychelles","2020-03-18"
"Seychelles-2020-03-19","Seychelles","2020-03-19"
"Seychelles-2020-03-20","Seychelles","2020-03-20"
"Seychelles-2020-03-21","Seychelles","2020-03-21"
"Seychelles-2020-03-22","Seychelles","2020-03-22"
"Singapore-2020-01-22","Singapore","2020-01-22"
"Singapore-2020-01-23","Singapore","2020-01-23"
"Singapore-2020-01-24","Singapore","2020-01-24"
"Singapore-2020-01-25","Singapore","2020-01-25"
"Singapore-2020-01-26","Singapore","2020-01-26"
"Singapore-2020-01-27","Singapore","2020-01-27"
"Singapore-2020-01-28","Singapore","2020-01-28"
"Singapore-2020-01-29","Singapore","2020-01-29"
"Singapore-2020-01-30","Singapore","2020-01-30"
"Singapore-2020-01-31","Singapore","2020-01-31"
"Singapore-2020-02-01","Singapore","2020-02-01"
"Singapore-2020-02-02","Singapore","2020-02-02"
"Singapore-2020-02-03","Singapore","2020-02-03"
"Singapore-2020-02-04","Singapore","2020-02-04"
"Singapore-2020-02-05","Singapore","2020-02-05"
"Singapore-2020-02-06","Singapore","2020-02-06"
"Singapore-2020-02-07","Singapore","2020-02-07"
"Singapore-2020-02-08","Singapore","2020-02-08"
"Singapore-2020-02-09","Singapore","2020-02-09"
"Singapore-2020-02-10","Singapore","2020-02-10"
"Singapore-2020-02-11","Singapore","2020-02-11"
"Singapore-2020-02-12","Singapore","2020-02-12"
"Singapore-2020-02-13","Singapore","2020-02-13"
"Singapore-2020-02-14","Singapore","2020-02-14"
"Singapore-2020-02-15","Singapore","2020-02-15"
"Singapore-2020-02-16","Singapore","2020-02-16"
"Singapore-2020-02-17","Singapore","2020-02-17"
"Singapore-2020-02-18","Singapore","2020-02-18"
"Singapore-2020-02-19","Singapore","2020-02-19"
"Singapore-2020-02-20","Singapore","2020-02-20"
"Singapore-2020-02-21","Singapore","2020-02-21"
"Singapore-2020-02-22","Singapore","2020-02-22"
"Singapore-2020-02-23","Singapore","2020-02-23"
"Singapore-2020-02-24","Singapore","2020-02-24"
"Singapore-2020-02-25","Singapore","2020-02-25"
"Singapore-2020-02-26","Singapore","2020-02-26"
"Singapore-2020-02-27","Singapore","2020-02-27"
"Singapore-2020-02-28","Singapore","2020-02-28"
"Singapore-2020-02-29","Singapore","2020-02-29"
"Singapore-2020-03-01","Singapore","2020-03-01"
"Singapore-2020-03-02","Singapore","2020-03-02"
"Singapore-2020-03-03","Singapore","2020-03-03"
"Singapore-2020-03-04","Singapore","2020-03-04"
"Singapore-2020-03-05","Singapore","2020-03-05"
"Singapore-2020-03-06","Singapore","2020-03-06"
"Singapore-2020-03-07","Singapore","2020-03-07"
"Singapore-2020-03-08","Singapore","2020-03-08"
"Singapore-2020-03-09","Singapore","2020-03-09"
"Singapore-2020-03-10","Singapore","2020-03-10"
"Singapore-2020-03-11","Singapore","2020-03-11"
"Singapore-2020-03-12","Singapore","2020-03-12"
"Singapore-2020-03-13","Singapore","2020-03-13"
"Singapore-2020-03-14","Singapore","2020-03-14"
"Singapore-2020-03-15","Singapore","2020-03-15"
"Singapore-2020-03-16","Singapore","2020-03-16"
"Singapore-2020-03-17","Singapore","2020-03-17"
"Singapore-2020-03-18","Singapore","2020-03-18"
"Singapore-2020-03-19","Singapore","2020-03-19"
"Singapore-2020-03-20","Singapore","2020-03-20"
"Singapore-2020-03-21","Singapore","2020-03-21"
"Singapore-2020-03-22","Singapore","2020-03-22"
"Slovakia-2020-01-22","Slovakia","2020-01-22"
"Slovakia-2020-01-23","Slovakia","2020-01-23"
"Slovakia-2020-01-24","Slovakia","2020-01-24"
"Slovakia-2020-01-25","Slovakia","2020-01-25"
"Slovakia-2020-01-26","Slovakia","2020-01-26"
"Slovakia-2020-01-27","Slovakia","2020-01-27"
"Slovakia-2020-01-28","Slovakia","2020-01-28"
"Slovakia-2020-01-29","Slovakia","2020-01-29"
"Slovakia-2020-01-30","Slovakia","2020-01-30"
"Slovakia-2020-01-31","Slovakia","2020-01-31"
"Slovakia-2020-02-01","Slovakia","2020-02-01"
"Slovakia-2020-02-02","Slovakia","2020-02-02"
"Slovakia-2020-02-03","Slovakia","2020-02-03"
"Slovakia-2020-02-04","Slovakia","2020-02-04"
"Slovakia-2020-02-05","Slovakia","2020-02-05"
"Slovakia-2020-02-06","Slovakia","2020-02-06"
"Slovakia-2020-02-07","Slovakia","2020-02-07"
"Slovakia-2020-02-08","Slovakia","2020-02-08"
"Slovakia-2020-02-09","Slovakia","2020-02-09"
"Slovakia-2020-02-10","Slovakia","2020-02-10"
"Slovakia-2020-02-11","Slovakia","2020-02-11"
"Slovakia-2020-02-12","Slovakia","2020-02-12"
"Slovakia-2020-02-13","Slovakia","2020-02-13"
"Slovakia-2020-02-14","Slovakia","2020-02-14"
"Slovakia-2020-02-15","Slovakia","2020-02-15"
"Slovakia-2020-02-16","Slovakia","2020-02-16"
"Slovakia-2020-02-17","Slovakia","2020-02-17"
"Slovakia-2020-02-18","Slovakia","2020-02-18"
"Slovakia-2020-02-19","Slovakia","2020-02-19"
"Slovakia-2020-02-20","Slovakia","2020-02-20"
"Slovakia-2020-02-21","Slovakia","2020-02-21"
"Slovakia-2020-02-22","Slovakia","2020-02-22"
"Slovakia-2020-02-23","Slovakia","2020-02-23"
"Slovakia-2020-02-24","Slovakia","2020-02-24"
"Slovakia-2020-02-25","Slovakia","2020-02-25"
"Slovakia-2020-02-26","Slovakia","2020-02-26"
"Slovakia-2020-02-27","Slovakia","2020-02-27"
"Slovakia-2020-02-28","Slovakia","2020-02-28"
"Slovakia-2020-02-29","Slovakia","2020-02-29"
"Slovakia-2020-03-01","Slovakia","2020-03-01"
"Slovakia-2020-03-02","Slovakia","2020-03-02"
"Slovakia-2020-03-03","Slovakia","2020-03-03"
"Slovakia-2020-03-04","Slovakia","2020-03-04"
"Slovakia-2020-03-05","Slovakia","2020-03-05"
"Slovakia-2020-03-06","Slovakia","2020-03-06"
"Slovakia-2020-03-07","Slovakia","2020-03-07"
"Slovakia-2020-03-08","Slovakia","2020-03-08"
"Slovakia-2020-03-09","Slovakia","2020-03-09"
"Slovakia-2020-03-10","Slovakia","2020-03-10"
"Slovakia-2020-03-11","Slovakia","2020-03-11"
"Slovakia-2020-03-12","Slovakia","2020-03-12"
"Slovakia-2020-03-13","Slovakia","2020-03-13"
"Slovakia-2020-03-14","Slovakia","2020-03-14"
"Slovakia-2020-03-15","Slovakia","2020-03-15"
"Slovakia-2020-03-16","Slovakia","2020-03-16"
"Slovakia-2020-03-17","Slovakia","2020-03-17"
"Slovakia-2020-03-18","Slovakia","2020-03-18"
"Slovakia-2020-03-19","Slovakia","2020-03-19"
"Slovakia-2020-03-20","Slovakia","2020-03-20"
"Slovakia-2020-03-21","Slovakia","2020-03-21"
"Slovakia-2020-03-22","Slovakia","2020-03-22"
"Slovenia-2020-01-22","Slovenia","2020-01-22"
"Slovenia-2020-01-23","Slovenia","2020-01-23"
"Slovenia-2020-01-24","Slovenia","2020-01-24"
"Slovenia-2020-01-25","Slovenia","2020-01-25"
"Slovenia-2020-01-26","Slovenia","2020-01-26"
"Slovenia-2020-01-27","Slovenia","2020-01-27"
"Slovenia-2020-01-28","Slovenia","2020-01-28"
"Slovenia-2020-01-29","Slovenia","2020-01-29"
"Slovenia-2020-01-30","Slovenia","2020-01-30"
"Slovenia-2020-01-31","Slovenia","2020-01-31"
"Slovenia-2020-02-01","Slovenia","2020-02-01"
"Slovenia-2020-02-02","Slovenia","2020-02-02"
"Slovenia-2020-02-03","Slovenia","2020-02-03"
"Slovenia-2020-02-04","Slovenia","2020-02-04"
"Slovenia-2020-02-05","Slovenia","2020-02-05"
"Slovenia-2020-02-06","Slovenia","2020-02-06"
"Slovenia-2020-02-07","Slovenia","2020-02-07"
"Slovenia-2020-02-08","Slovenia","2020-02-08"
"Slovenia-2020-02-09","Slovenia","2020-02-09"
"Slovenia-2020-02-10","Slovenia","2020-02-10"
"Slovenia-2020-02-11","Slovenia","2020-02-11"
"Slovenia-2020-02-12","Slovenia","2020-02-12"
"Slovenia-2020-02-13","Slovenia","2020-02-13"
"Slovenia-2020-02-14","Slovenia","2020-02-14"
"Slovenia-2020-02-15","Slovenia","2020-02-15"
"Slovenia-2020-02-16","Slovenia","2020-02-16"
"Slovenia-2020-02-17","Slovenia","2020-02-17"
"Slovenia-2020-02-18","Slovenia","2020-02-18"
"Slovenia-2020-02-19","Slovenia","2020-02-19"
"Slovenia-2020-02-20","Slovenia","2020-02-20"
"Slovenia-2020-02-21","Slovenia","2020-02-21"
"Slovenia-2020-02-22","Slovenia","2020-02-22"
"Slovenia-2020-02-23","Slovenia","2020-02-23"
"Slovenia-2020-02-24","Slovenia","2020-02-24"
"Slovenia-2020-02-25","Slovenia","2020-02-25"
"Slovenia-2020-02-26","Slovenia","2020-02-26"
"Slovenia-2020-02-27","Slovenia","2020-02-27"
"Slovenia-2020-02-28","Slovenia","2020-02-28"
"Slovenia-2020-02-29","Slovenia","2020-02-29"
"Slovenia-2020-03-01","Slovenia","2020-03-01"
"Slovenia-2020-03-02","Slovenia","2020-03-02"
"Slovenia-2020-03-03","Slovenia","2020-03-03"
"Slovenia-2020-03-04","Slovenia","2020-03-04"
"Slovenia-2020-03-05","Slovenia","2020-03-05"
"Slovenia-2020-03-06","Slovenia","2020-03-06"
"Slovenia-2020-03-07","Slovenia","2020-03-07"
"Slovenia-2020-03-08","Slovenia","2020-03-08"
"Slovenia-2020-03-09","Slovenia","2020-03-09"
"Slovenia-2020-03-10","Slovenia","2020-03-10"
"Slovenia-2020-03-11","Slovenia","2020-03-11"
"Slovenia-2020-03-12","Slovenia","2020-03-12"
"Slovenia-2020-03-13","Slovenia","2020-03-13"
"Slovenia-2020-03-14","Slovenia","2020-03-14"
"Slovenia-2020-03-15","Slovenia","2020-03-15"
"Slovenia-2020-03-16","Slovenia","2020-03-16"
"Slovenia-2020-03-17","Slovenia","2020-03-17"
"Slovenia-2020-03-18","Slovenia","2020-03-18"
"Slovenia-2020-03-19","Slovenia","2020-03-19"
"Slovenia-2020-03-20","Slovenia","2020-03-20"
"Slovenia-2020-03-21","Slovenia","2020-03-21"
"Slovenia-2020-03-22","Slovenia","2020-03-22"
"Somalia-2020-01-22","Somalia","2020-01-22"
"Somalia-2020-01-23","Somalia","2020-01-23"
"Somalia-2020-01-24","Somalia","2020-01-24"
"Somalia-2020-01-25","Somalia","2020-01-25"
"Somalia-2020-01-26","Somalia","2020-01-26"
"Somalia-2020-01-27","Somalia","2020-01-27"
"Somalia-2020-01-28","Somalia","2020-01-28"
"Somalia-2020-01-29","Somalia","2020-01-29"
"Somalia-2020-01-30","Somalia","2020-01-30"
"Somalia-2020-01-31","Somalia","2020-01-31"
"Somalia-2020-02-01","Somalia","2020-02-01"
"Somalia-2020-02-02","Somalia","2020-02-02"
"Somalia-2020-02-03","Somalia","2020-02-03"
"Somalia-2020-02-04","Somalia","2020-02-04"
"Somalia-2020-02-05","Somalia","2020-02-05"
"Somalia-2020-02-06","Somalia","2020-02-06"
"Somalia-2020-02-07","Somalia","2020-02-07"
"Somalia-2020-02-08","Somalia","2020-02-08"
"Somalia-2020-02-09","Somalia","2020-02-09"
"Somalia-2020-02-10","Somalia","2020-02-10"
"Somalia-2020-02-11","Somalia","2020-02-11"
"Somalia-2020-02-12","Somalia","2020-02-12"
"Somalia-2020-02-13","Somalia","2020-02-13"
"Somalia-2020-02-14","Somalia","2020-02-14"
"Somalia-2020-02-15","Somalia","2020-02-15"
"Somalia-2020-02-16","Somalia","2020-02-16"
"Somalia-2020-02-17","Somalia","2020-02-17"
"Somalia-2020-02-18","Somalia","2020-02-18"
"Somalia-2020-02-19","Somalia","2020-02-19"
"Somalia-2020-02-20","Somalia","2020-02-20"
"Somalia-2020-02-21","Somalia","2020-02-21"
"Somalia-2020-02-22","Somalia","2020-02-22"
"Somalia-2020-02-23","Somalia","2020-02-23"
"Somalia-2020-02-24","Somalia","2020-02-24"
"Somalia-2020-02-25","Somalia","2020-02-25"
"Somalia-2020-02-26","Somalia","2020-02-26"
"Somalia-2020-02-27","Somalia","2020-02-27"
"Somalia-2020-02-28","Somalia","2020-02-28"
"Somalia-2020-02-29","Somalia","2020-02-29"
"Somalia-2020-03-01","Somalia","2020-03-01"
"Somalia-2020-03-02","Somalia","2020-03-02"
"Somalia-2020-03-03","Somalia","2020-03-03"
"Somalia-2020-03-04","Somalia","2020-03-04"
"Somalia-2020-03-05","Somalia","2020-03-05"
"Somalia-2020-03-06","Somalia","2020-03-06"
"Somalia-2020-03-07","Somalia","2020-03-07"
"Somalia-2020-03-08","Somalia","2020-03-08"
"Somalia-2020-03-09","Somalia","2020-03-09"
"Somalia-2020-03-10","Somalia","2020-03-10"
"Somalia-2020-03-11","Somalia","2020-03-11"
"Somalia-2020-03-12","Somalia","2020-03-12"
"Somalia-2020-03-13","Somalia","2020-03-13"
"Somalia-2020-03-14","Somalia","2020-03-14"
"Somalia-2020-03-15","Somalia","2020-03-15"
"Somalia-2020-03-16","Somalia","2020-03-16"
"Somalia-2020-03-17","Somalia","2020-03-17"
"Somalia-2020-03-18","Somalia","2020-03-18"
"Somalia-2020-03-19","Somalia","2020-03-19"
"Somalia-2020-03-20","Somalia","2020-03-20"
"Somalia-2020-03-21","Somalia","2020-03-21"
"Somalia-2020-03-22","Somalia","2020-03-22"
"South Africa-2020-01-22","South Africa","2020-01-22"
"South Africa-2020-01-23","South Africa","2020-01-23"
"South Africa-2020-01-24","South Africa","2020-01-24"
"South Africa-2020-01-25","South Africa","2020-01-25"
"South Africa-2020-01-26","South Africa","2020-01-26"
"South Africa-2020-01-27","South Africa","2020-01-27"
"South Africa-2020-01-28","South Africa","2020-01-28"
"South Africa-2020-01-29","South Africa","2020-01-29"
"South Africa-2020-01-30","South Africa","2020-01-30"
"South Africa-2020-01-31","South Africa","2020-01-31"
"South Africa-2020-02-01","South Africa","2020-02-01"
"South Africa-2020-02-02","South Africa","2020-02-02"
"South Africa-2020-02-03","South Africa","2020-02-03"
"South Africa-2020-02-04","South Africa","2020-02-04"
"South Africa-2020-02-05","South Africa","2020-02-05"
"South Africa-2020-02-06","South Africa","2020-02-06"
"South Africa-2020-02-07","South Africa","2020-02-07"
"South Africa-2020-02-08","South Africa","2020-02-08"
"South Africa-2020-02-09","South Africa","2020-02-09"
"South Africa-2020-02-10","South Africa","2020-02-10"
"South Africa-2020-02-11","South Africa","2020-02-11"
"South Africa-2020-02-12","South Africa","2020-02-12"
"South Africa-2020-02-13","South Africa","2020-02-13"
"South Africa-2020-02-14","South Africa","2020-02-14"
"South Africa-2020-02-15","South Africa","2020-02-15"
"South Africa-2020-02-16","South Africa","2020-02-16"
"South Africa-2020-02-17","South Africa","2020-02-17"
"South Africa-2020-02-18","South Africa","2020-02-18"
"South Africa-2020-02-19","South Africa","2020-02-19"
"South Africa-2020-02-20","South Africa","2020-02-20"
"South Africa-2020-02-21","South Africa","2020-02-21"
"South Africa-2020-02-22","South Africa","2020-02-22"
"South Africa-2020-02-23","South Africa","2020-02-23"
"South Africa-2020-02-24","South Africa","2020-02-24"
"South Africa-2020-02-25","South Africa","2020-02-25"
"South Africa-2020-02-26","South Africa","2020-02-26"
"South Africa-2020-02-27","South Africa","2020-02-27"
