"","Country_Region","Province_State","date","confirmed","deaths","recovered","active"
"5188","Monaco","",2020-03-13,2,0,0,NA
"5189","Monaco","",2020-03-14,2,0,0,NA
"5190","Monaco","",2020-03-15,2,0,0,NA
"5191","Monaco","",2020-03-16,7,0,0,NA
"5192","Monaco","",2020-03-17,7,0,0,NA
"5193","Monaco","",2020-03-18,7,0,0,NA
"5194","Monaco","",2020-03-19,7,0,0,NA
"5195","Monaco","",2020-03-20,11,0,0,NA
"5196","Monaco","",2020-03-21,11,0,0,NA
"5197","Monaco","",2020-03-22,23,0,1,22
"5198","Monaco","",2020-03-23,23,0,1,22
"5199","Monaco","",2020-03-24,23,0,1,22
"5200","Monaco","",2020-03-25,31,0,1,30
"5201","Mongolia","",2020-03-10,1,0,0,NA
"5202","Mongolia","",2020-03-11,1,0,0,NA
"5203","Mongolia","",2020-03-12,1,0,0,NA
"5204","Mongolia","",2020-03-13,1,0,0,NA
"5205","Mongolia","",2020-03-14,1,0,0,NA
"5206","Mongolia","",2020-03-15,1,0,0,NA
"5207","Mongolia","",2020-03-16,1,0,0,NA
"5208","Mongolia","",2020-03-17,5,0,0,NA
"5209","Mongolia","",2020-03-18,6,0,0,NA
"5210","Mongolia","",2020-03-19,6,0,0,NA
"5211","Mongolia","",2020-03-20,6,0,0,NA
"5212","Mongolia","",2020-03-21,10,0,0,NA
"5213","Mongolia","",2020-03-22,10,0,0,10
"5214","Mongolia","",2020-03-23,10,0,0,10
"5215","Mongolia","",2020-03-24,10,0,0,10
"5216","Mongolia","",2020-03-25,10,0,0,10
"5217","Montenegro","",2020-03-17,2,0,0,NA
"5218","Montenegro","",2020-03-18,1,0,0,NA
"5219","Montenegro","",2020-03-19,3,0,0,NA
"5220","Montenegro","",2020-03-20,14,0,0,NA
"5221","Montenegro","",2020-03-21,14,0,0,NA
"5222","Montenegro","",2020-03-22,21,0,0,21
"5223","Montenegro","",2020-03-23,27,1,0,26
"5224","Montenegro","",2020-03-24,47,1,0,46
"5225","Montenegro","",2020-03-25,52,1,0,51
"5226","Morocco","",2020-03-02,1,0,0,NA
"5227","Morocco","",2020-03-03,1,0,0,NA
"5228","Morocco","",2020-03-04,1,0,0,NA
"5229","Morocco","",2020-03-05,2,0,0,NA
"5230","Morocco","",2020-03-06,2,0,0,NA
"5231","Morocco","",2020-03-07,2,0,0,NA
"5232","Morocco","",2020-03-08,2,0,0,NA
"5233","Morocco","",2020-03-09,2,0,0,NA
"5234","Morocco","",2020-03-10,3,1,0,NA
"5235","Morocco","",2020-03-11,5,1,0,NA
"5236","Morocco","",2020-03-12,6,1,0,NA
"5237","Morocco","",2020-03-13,7,1,1,NA
"5238","Morocco","",2020-03-14,17,1,1,NA
"5239","Morocco","",2020-03-15,28,1,1,NA
"5240","Morocco","",2020-03-16,29,1,1,NA
"5241","Morocco","",2020-03-17,38,2,1,NA
"5242","Morocco","",2020-03-18,49,2,1,NA
"5243","Morocco","",2020-03-19,63,2,1,NA
"5244","Morocco","",2020-03-20,77,3,1,NA
"5245","Morocco","",2020-03-21,96,3,3,NA
"5246","Morocco","",2020-03-22,115,4,3,108
"5247","Morocco","",2020-03-23,143,4,5,134
"5248","Morocco","",2020-03-24,170,5,6,159
"5249","Morocco","",2020-03-25,225,6,7,212
"5250","Mozambique","",2020-03-22,1,0,0,1
"5251","Mozambique","",2020-03-23,1,0,0,1
"5252","Mozambique","",2020-03-24,3,0,0,3
"5253","Mozambique","",2020-03-25,5,0,0,5
"5254","Namibia","",2020-03-14,2,0,0,NA
"5255","Namibia","",2020-03-15,2,0,0,NA
"5256","Namibia","",2020-03-16,2,0,0,NA
"5257","Namibia","",2020-03-17,2,0,0,NA
"5258","Namibia","",2020-03-18,2,0,0,NA
"5259","Namibia","",2020-03-19,3,0,0,NA
"5260","Namibia","",2020-03-20,3,0,0,NA
"5261","Namibia","",2020-03-21,3,0,0,NA
"5262","Namibia","",2020-03-22,3,0,0,3
"5263","Namibia","",2020-03-23,4,0,0,4
"5264","Namibia","",2020-03-24,7,0,2,5
"5265","Namibia","",2020-03-25,7,0,2,5
"5266","Nepal","",2020-01-25,1,0,0,NA
"5267","Nepal","",2020-01-26,1,0,0,NA
"5268","Nepal","",2020-01-27,1,0,0,NA
"5269","Nepal","",2020-01-28,1,0,0,NA
"5270","Nepal","",2020-01-29,1,0,0,NA
"5271","Nepal","",2020-01-30,1,0,0,NA
"5272","Nepal","",2020-01-31,1,0,0,NA
"5273","Nepal","",2020-02-01,1,0,0,NA
"5274","Nepal","",2020-02-02,1,0,0,NA
"5275","Nepal","",2020-02-03,1,0,0,NA
"5276","Nepal","",2020-02-04,1,0,0,NA
"5277","Nepal","",2020-02-05,1,0,0,NA
"5278","Nepal","",2020-02-06,1,0,0,NA
"5279","Nepal","",2020-02-07,1,0,0,NA
"5280","Nepal","",2020-02-08,1,0,0,NA
"5281","Nepal","",2020-02-09,1,0,0,NA
"5282","Nepal","",2020-02-10,1,0,0,NA
"5283","Nepal","",2020-02-11,1,0,0,NA
"5284","Nepal","",2020-02-12,1,0,1,NA
"5285","Nepal","",2020-02-13,1,0,1,NA
"5286","Nepal","",2020-02-14,1,0,1,NA
"5287","Nepal","",2020-02-15,1,0,1,NA
"5288","Nepal","",2020-02-16,1,0,1,NA
"5289","Nepal","",2020-02-17,1,0,1,NA
"5290","Nepal","",2020-02-18,1,0,1,NA
"5291","Nepal","",2020-02-19,1,0,1,NA
"5292","Nepal","",2020-02-20,1,0,1,NA
"5293","Nepal","",2020-02-21,1,0,1,NA
"5294","Nepal","",2020-02-22,1,0,1,NA
"5295","Nepal","",2020-02-23,1,0,1,NA
"5296","Nepal","",2020-02-24,1,0,1,NA
"5297","Nepal","",2020-02-25,1,0,1,NA
"5298","Nepal","",2020-02-26,1,0,1,NA
"5299","Nepal","",2020-02-27,1,0,1,NA
"5300","Nepal","",2020-02-28,1,0,1,NA
"5301","Nepal","",2020-02-29,1,0,1,NA
"5302","Nepal","",2020-03-01,1,0,1,NA
"5303","Nepal","",2020-03-02,1,0,1,NA
"5304","Nepal","",2020-03-03,1,0,1,NA
"5305","Nepal","",2020-03-04,1,0,1,NA
"5306","Nepal","",2020-03-05,1,0,1,NA
"5307","Nepal","",2020-03-06,1,0,1,NA
"5308","Nepal","",2020-03-07,1,0,1,NA
"5309","Nepal","",2020-03-08,1,0,1,NA
"5310","Nepal","",2020-03-09,1,0,1,NA
"5311","Nepal","",2020-03-10,1,0,1,NA
"5312","Nepal","",2020-03-11,1,0,1,NA
"5313","Nepal","",2020-03-12,1,0,1,NA
"5314","Nepal","",2020-03-13,1,0,1,NA
"5315","Nepal","",2020-03-14,1,0,1,NA
"5316","Nepal","",2020-03-15,1,0,1,NA
"5317","Nepal","",2020-03-16,1,0,1,NA
"5318","Nepal","",2020-03-17,1,0,1,NA
"5319","Nepal","",2020-03-18,1,0,1,NA
"5320","Nepal","",2020-03-19,1,0,1,NA
"5321","Nepal","",2020-03-20,1,0,1,NA
"5322","Nepal","",2020-03-21,1,0,1,NA
"5323","Nepal","",2020-03-22,1,0,1,0
"5324","Nepal","",2020-03-23,2,0,1,1
"5325","Nepal","",2020-03-24,2,0,1,1
"5326","Nepal","",2020-03-25,3,0,1,2
"5327","Netherlands","",2020-02-27,1,0,0,NA
"5328","Netherlands","",2020-02-28,1,0,0,NA
"5329","Netherlands","",2020-02-29,6,0,0,NA
"5330","Netherlands","",2020-03-01,10,0,0,NA
"5331","Netherlands","",2020-03-02,18,0,0,NA
"5332","Netherlands","",2020-03-03,24,0,0,NA
"5333","Netherlands","",2020-03-04,38,0,0,NA
"5334","Netherlands","",2020-03-05,82,0,0,NA
"5335","Netherlands","",2020-03-06,128,1,0,NA
"5336","Netherlands","",2020-03-07,188,1,0,NA
"5337","Netherlands","",2020-03-08,265,3,0,NA
"5338","Netherlands","",2020-03-09,321,3,0,NA
"5339","Netherlands","",2020-03-10,382,4,0,NA
"5340","Netherlands","",2020-03-11,503,5,0,NA
"5341","Netherlands","",2020-03-12,503,5,0,NA
"5342","Netherlands","",2020-03-13,804,10,0,NA
"5343","Netherlands","",2020-03-14,959,12,2,NA
"5344","Netherlands","",2020-03-15,1135,20,2,NA
"5345","Netherlands","",2020-03-22,4204,179,2,4023
"5346","Netherlands","",2020-03-23,4749,213,2,4534
"5347","Netherlands","",2020-03-24,5560,276,2,5282
"5348","Netherlands","",2020-03-25,6412,356,3,6053
"5349","Netherlands","Aruba",2020-03-18,2,0,0,NA
"5350","Netherlands","Aruba",2020-03-19,2,0,0,NA
"5351","Netherlands","Aruba",2020-03-20,5,0,0,NA
"5352","Netherlands","Aruba",2020-03-21,5,0,0,NA
"5353","Netherlands","Aruba",2020-03-22,9,0,1,8
"5354","Netherlands","Aruba",2020-03-23,9,0,1,8
"5355","Netherlands","Aruba",2020-03-24,12,0,1,11
"5356","Netherlands","Aruba",2020-03-25,17,0,1,16
"5357","Netherlands","Curacao",2020-03-16,1,0,0,NA
"5358","Netherlands","Curacao",2020-03-17,3,0,0,NA
"5359","Netherlands","Curacao",2020-03-18,3,0,0,NA
"5360","Netherlands","Curacao",2020-03-19,3,1,0,NA
"5361","Netherlands","Curacao",2020-03-20,3,1,0,NA
"5362","Netherlands","Curacao",2020-03-21,3,1,0,NA
"5363","Netherlands","Curacao",2020-03-22,3,1,0,2
"5364","Netherlands","Curacao",2020-03-23,4,1,0,3
"5365","Netherlands","Curacao",2020-03-24,6,1,0,5
"5366","Netherlands","Curacao",2020-03-25,6,1,0,5
"5367","Netherlands","Netherlands",2020-03-16,1413,24,2,NA
"5368","Netherlands","Netherlands",2020-03-17,1705,43,2,NA
"5369","Netherlands","Netherlands",2020-03-18,2051,58,2,NA
"5370","Netherlands","Netherlands",2020-03-19,2460,76,2,NA
"5371","Netherlands","Netherlands",2020-03-20,2994,106,2,NA
"5372","Netherlands","Netherlands",2020-03-21,3631,136,2,NA
"5373","Netherlands","Sint Maarten",2020-03-20,1,0,0,NA
"5374","Netherlands","Sint Maarten",2020-03-21,1,0,0,NA
"5375","Netherlands","Sint Maarten",2020-03-22,1,0,0,1
"5376","Netherlands","Sint Maarten",2020-03-23,2,0,0,2
"5377","Netherlands","Sint Maarten",2020-03-24,2,0,0,2
"5378","Netherlands","Sint Maarten",2020-03-25,3,0,0,3
"5379","New Zealand","",2020-02-28,1,0,0,NA
"5380","New Zealand","",2020-02-29,1,0,0,NA
"5381","New Zealand","",2020-03-01,1,0,0,NA
"5382","New Zealand","",2020-03-02,1,0,0,NA
"5383","New Zealand","",2020-03-03,1,0,0,NA
"5384","New Zealand","",2020-03-04,3,0,0,NA
"5385","New Zealand","",2020-03-05,3,0,0,NA
"5386","New Zealand","",2020-03-06,4,0,0,NA
"5387","New Zealand","",2020-03-07,5,0,0,NA
"5388","New Zealand","",2020-03-08,5,0,0,NA
"5389","New Zealand","",2020-03-09,5,0,0,NA
"5390","New Zealand","",2020-03-10,5,0,0,NA
"5391","New Zealand","",2020-03-11,5,0,0,NA
"5392","New Zealand","",2020-03-12,5,0,0,NA
"5393","New Zealand","",2020-03-13,5,0,0,NA
"5394","New Zealand","",2020-03-14,6,0,0,NA
"5395","New Zealand","",2020-03-15,8,0,0,NA
"5396","New Zealand","",2020-03-16,8,0,0,NA
"5397","New Zealand","",2020-03-17,12,0,0,NA
"5398","New Zealand","",2020-03-18,20,0,0,NA
"5399","New Zealand","",2020-03-19,28,0,0,NA
"5400","New Zealand","",2020-03-20,39,0,0,NA
"5401","New Zealand","",2020-03-21,52,0,0,NA
"5402","New Zealand","",2020-03-22,102,0,0,102
"5403","New Zealand","",2020-03-23,102,0,0,102
"5404","New Zealand","",2020-03-24,155,0,12,143
"5405","New Zealand","",2020-03-25,205,0,22,183
"5406","Nicaragua","",2020-03-19,1,0,0,NA
"5407","Nicaragua","",2020-03-20,1,0,0,NA
"5408","Nicaragua","",2020-03-21,2,0,0,NA
"5409","Nicaragua","",2020-03-22,2,0,0,2
"5410","Nicaragua","",2020-03-23,2,0,0,2
"5411","Nicaragua","",2020-03-24,2,0,0,2
"5412","Nicaragua","",2020-03-25,2,0,0,2
"5413","Niger","",2020-03-20,1,0,0,NA
"5414","Niger","",2020-03-21,1,0,0,NA
"5415","Niger","",2020-03-22,2,0,0,2
"5416","Niger","",2020-03-23,3,0,0,3
"5417","Niger","",2020-03-24,3,0,0,3
"5418","Niger","",2020-03-25,7,1,0,6
"5419","Nigeria","",2020-02-28,1,0,0,NA
"5420","Nigeria","",2020-02-29,1,0,0,NA
"5421","Nigeria","",2020-03-01,1,0,0,NA
"5422","Nigeria","",2020-03-02,1,0,0,NA
"5423","Nigeria","",2020-03-03,1,0,0,NA
"5424","Nigeria","",2020-03-04,1,0,0,NA
"5425","Nigeria","",2020-03-05,1,0,0,NA
"5426","Nigeria","",2020-03-06,1,0,0,NA
"5427","Nigeria","",2020-03-07,1,0,0,NA
"5428","Nigeria","",2020-03-08,1,0,0,NA
"5429","Nigeria","",2020-03-09,2,0,0,NA
"5430","Nigeria","",2020-03-10,2,0,0,NA
"5431","Nigeria","",2020-03-11,2,0,0,NA
"5432","Nigeria","",2020-03-12,2,0,0,NA
"5433","Nigeria","",2020-03-13,2,0,0,NA
"5434","Nigeria","",2020-03-14,2,0,0,NA
"5435","Nigeria","",2020-03-15,2,0,0,NA
"5436","Nigeria","",2020-03-16,2,0,0,NA
"5437","Nigeria","",2020-03-17,3,0,0,NA
"5438","Nigeria","",2020-03-18,8,0,1,NA
"5439","Nigeria","",2020-03-19,8,0,1,NA
"5440","Nigeria","",2020-03-20,12,0,1,NA
"5441","Nigeria","",2020-03-21,22,0,1,NA
"5442","Nigeria","",2020-03-22,30,0,2,28
"5443","Nigeria","",2020-03-23,40,1,2,37
"5444","Nigeria","",2020-03-24,44,1,2,41
"5445","Nigeria","",2020-03-25,51,1,2,48
"5446","North Ireland","",2020-02-28,1,0,0,NA
"5447","North Macedonia","",2020-02-26,1,0,0,NA
"5448","North Macedonia","",2020-02-27,1,0,0,NA
"5449","North Macedonia","",2020-02-28,1,0,0,NA
"5450","North Macedonia","",2020-02-29,1,0,0,NA
"5451","North Macedonia","",2020-03-01,1,0,0,NA
"5452","North Macedonia","",2020-03-02,1,0,0,NA
"5453","North Macedonia","",2020-03-03,1,0,0,NA
"5454","North Macedonia","",2020-03-04,1,0,0,NA
"5455","North Macedonia","",2020-03-05,1,0,0,NA
"5456","North Macedonia","",2020-03-06,3,0,0,NA
"5457","North Macedonia","",2020-03-07,3,0,0,NA
"5458","North Macedonia","",2020-03-08,3,0,0,NA
"5459","North Macedonia","",2020-03-09,3,0,0,NA
"5460","North Macedonia","",2020-03-10,7,0,0,NA
"5461","North Macedonia","",2020-03-11,7,0,0,NA
"5462","North Macedonia","",2020-03-12,7,0,0,NA
"5463","North Macedonia","",2020-03-13,14,0,1,NA
"5464","North Macedonia","",2020-03-14,14,0,1,NA
"5465","North Macedonia","",2020-03-15,14,0,1,NA
"5466","North Macedonia","",2020-03-16,18,0,1,NA
"5467","North Macedonia","",2020-03-17,26,0,1,NA
"5468","North Macedonia","",2020-03-18,35,0,1,NA
"5469","North Macedonia","",2020-03-19,48,0,1,NA
"5470","North Macedonia","",2020-03-20,67,0,1,NA
"5471","North Macedonia","",2020-03-21,85,0,1,NA
"5472","North Macedonia","",2020-03-22,115,1,1,113
"5473","North Macedonia","",2020-03-23,136,2,1,133
"5474","North Macedonia","",2020-03-24,148,2,1,145
"5475","North Macedonia","",2020-03-25,177,3,1,173
"5476","Norway","",2020-02-26,1,0,0,NA
"5477","Norway","",2020-02-27,1,0,0,NA
"5478","Norway","",2020-02-28,6,0,0,NA
"5479","Norway","",2020-02-29,15,0,0,NA
"5480","Norway","",2020-03-01,19,0,0,NA
"5481","Norway","",2020-03-02,25,0,0,NA
"5482","Norway","",2020-03-03,32,0,0,NA
"5483","Norway","",2020-03-04,56,0,0,NA
"5484","Norway","",2020-03-05,87,0,0,NA
"5485","Norway","",2020-03-06,108,0,0,NA
"5486","Norway","",2020-03-07,147,0,0,NA
"5487","Norway","",2020-03-08,176,0,0,NA
"5488","Norway","",2020-03-09,205,0,1,NA
"5489","Norway","",2020-03-10,400,0,1,NA
"5490","Norway","",2020-03-11,598,0,1,NA
"5491","Norway","",2020-03-12,702,0,1,NA
"5492","Norway","",2020-03-13,996,0,1,NA
"5493","Norway","",2020-03-14,1090,3,1,NA
"5494","Norway","",2020-03-15,1221,3,1,NA
"5495","Norway","",2020-03-16,1333,3,1,NA
"5496","Norway","",2020-03-17,1463,3,1,NA
"5497","Norway","",2020-03-18,1550,6,1,NA
"5498","Norway","",2020-03-19,1746,7,1,NA
"5499","Norway","",2020-03-20,1914,7,1,NA
"5500","Norway","",2020-03-21,2118,7,1,NA
"5501","Norway","",2020-03-22,2263,7,6,2250
"5502","Norway","",2020-03-23,2621,10,6,2605
"5503","Norway","",2020-03-24,2863,12,6,2845
"5504","Norway","",2020-03-25,3084,14,6,3064
"5505","occupied Palestinian territory","",2020-03-10,25,0,0,NA
"5506","occupied Palestinian territory","",2020-03-11,0,0,0,NA
"5507","occupied Palestinian territory","",2020-03-12,0,0,0,NA
"5508","occupied Palestinian territory","",2020-03-14,0,0,0,NA
"5509","occupied Palestinian territory","",2020-03-15,0,0,0,NA
"5510","occupied Palestinian territory","",2020-03-16,0,0,0,NA
"5511","occupied Palestinian territory","",2020-03-17,0,0,0,NA
"5512","Oman","",2020-02-24,2,0,0,NA
"5513","Oman","",2020-02-25,2,0,0,NA
"5514","Oman","",2020-02-26,4,0,0,NA
"5515","Oman","",2020-02-27,4,0,0,NA
"5516","Oman","",2020-02-28,4,0,0,NA
"5517","Oman","",2020-02-29,6,0,1,NA
"5518","Oman","",2020-03-01,6,0,1,NA
"5519","Oman","",2020-03-02,6,0,1,NA
"5520","Oman","",2020-03-03,12,0,2,NA
"5521","Oman","",2020-03-04,15,0,2,NA
"5522","Oman","",2020-03-05,16,0,2,NA
"5523","Oman","",2020-03-06,16,0,2,NA
"5524","Oman","",2020-03-07,16,0,2,NA
"5525","Oman","",2020-03-08,16,0,2,NA
"5526","Oman","",2020-03-09,16,0,2,NA
"5527","Oman","",2020-03-10,18,0,9,NA
"5528","Oman","",2020-03-11,18,0,9,NA
"5529","Oman","",2020-03-12,18,0,9,NA
"5530","Oman","",2020-03-13,19,0,9,NA
"5531","Oman","",2020-03-14,19,0,9,NA
"5532","Oman","",2020-03-15,22,0,9,NA
"5533","Oman","",2020-03-16,22,0,9,NA
"5534","Oman","",2020-03-17,24,0,9,NA
"5535","Oman","",2020-03-18,39,0,12,NA
"5536","Oman","",2020-03-19,48,0,12,NA
"5537","Oman","",2020-03-20,48,0,12,NA
"5538","Oman","",2020-03-21,52,0,12,NA
"5539","Oman","",2020-03-22,55,0,17,38
"5540","Oman","",2020-03-23,66,0,17,49
"5541","Oman","",2020-03-24,84,0,17,67
"5542","Oman","",2020-03-25,99,0,17,82
"5543","Others","Cruise Ship",2020-02-07,61,0,0,NA
"5544","Others","Cruise Ship",2020-02-08,61,0,0,NA
"5545","Others","Diamond Princess cruise ship",2020-02-09,64,0,0,NA
"5546","Others","Diamond Princess cruise ship",2020-02-10,135,0,0,NA
"5547","Others","Diamond Princess cruise ship",2020-02-11,135,0,0,NA
"5548","Others","Diamond Princess cruise ship",2020-02-12,175,0,0,NA
"5549","Others","Diamond Princess cruise ship",2020-02-13,175,0,0,NA
"5550","Others","Diamond Princess cruise ship",2020-02-14,218,0,0,NA
"5551","Others","Diamond Princess cruise ship",2020-02-15,285,0,0,NA
"5552","Others","Diamond Princess cruise ship",2020-02-16,355,0,0,NA
"5553","Others","Diamond Princess cruise ship",2020-02-17,454,0,0,NA
"5554","Others","Diamond Princess cruise ship",2020-02-18,542,0,0,NA
"5555","Others","Diamond Princess cruise ship",2020-02-19,621,0,1,NA
"5556","Others","Diamond Princess cruise ship",2020-02-20,634,2,1,NA
"5557","Others","Diamond Princess cruise ship",2020-02-21,634,2,1,NA
"5558","Others","Diamond Princess cruise ship",2020-02-22,634,2,1,NA
"5559","Others","Diamond Princess cruise ship",2020-02-23,691,3,0,NA
"5560","Others","Diamond Princess cruise ship",2020-02-24,691,3,0,NA
"5561","Others","Diamond Princess cruise ship",2020-02-25,691,3,0,NA
"5562","Others","Diamond Princess cruise ship",2020-02-26,705,4,10,NA
"5563","Others","Diamond Princess cruise ship",2020-02-27,705,4,10,NA
"5564","Others","Diamond Princess cruise ship",2020-02-28,705,6,10,NA
"5565","Others","Diamond Princess cruise ship",2020-02-29,705,6,10,NA
"5566","Others","Diamond Princess cruise ship",2020-03-01,705,6,10,NA
"5567","Others","Diamond Princess cruise ship",2020-03-02,705,6,10,NA
"5568","Others","Diamond Princess cruise ship",2020-03-03,706,6,10,NA
"5569","Others","Diamond Princess cruise ship",2020-03-04,706,6,10,NA
"5570","Others","Diamond Princess cruise ship",2020-03-05,706,6,10,NA
"5571","Others","Diamond Princess cruise ship",2020-03-06,696,6,40,NA
"5572","Others","Diamond Princess cruise ship",2020-03-07,696,6,40,NA
"5573","Others","Diamond Princess cruise ship",2020-03-08,696,6,40,NA
"5574","Others","Diamond Princess cruise ship",2020-03-09,696,6,40,NA
"5575","Others","Diamond Princess cruise ship",2020-03-10,696,6,40,NA
"5576","Pakistan","",2020-02-26,2,0,0,NA
"5577","Pakistan","",2020-02-27,2,0,0,NA
"5578","Pakistan","",2020-02-28,2,0,0,NA
"5579","Pakistan","",2020-02-29,4,0,0,NA
"5580","Pakistan","",2020-03-01,4,0,0,NA
"5581","Pakistan","",2020-03-02,4,0,0,NA
"5582","Pakistan","",2020-03-03,5,0,0,NA
"5583","Pakistan","",2020-03-04,5,0,0,NA
"5584","Pakistan","",2020-03-05,5,0,0,NA
"5585","Pakistan","",2020-03-06,6,0,0,NA
"5586","Pakistan","",2020-03-07,6,0,0,NA
"5587","Pakistan","",2020-03-08,6,0,1,NA
"5588","Pakistan","",2020-03-09,6,0,1,NA
"5589","Pakistan","",2020-03-10,16,0,1,NA
"5590","Pakistan","",2020-03-11,19,0,2,NA
"5591","Pakistan","",2020-03-12,20,0,2,NA
"5592","Pakistan","",2020-03-13,28,0,2,NA
"5593","Pakistan","",2020-03-14,31,0,2,NA
"5594","Pakistan","",2020-03-15,53,0,2,NA
"5595","Pakistan","",2020-03-16,136,0,2,NA
"5596","Pakistan","",2020-03-17,236,0,2,NA
"5597","Pakistan","",2020-03-18,299,0,2,NA
"5598","Pakistan","",2020-03-19,454,2,13,NA
"5599","Pakistan","",2020-03-20,501,3,13,NA
"5600","Pakistan","",2020-03-21,730,3,13,NA
"5601","Pakistan","",2020-03-22,776,4,13,759
"5602","Pakistan","",2020-03-23,875,6,13,856
"5603","Pakistan","",2020-03-24,972,7,18,947
"5604","Pakistan","",2020-03-25,1063,8,21,1034
"5605","Palestine","",2020-03-05,4,0,0,NA
"5606","Palestine","",2020-03-06,16,0,0,NA
"5607","Palestine","",2020-03-07,22,0,0,NA
"5608","Palestine","",2020-03-08,22,0,0,NA
"5609","Palestine","",2020-03-09,22,0,0,NA
"5610","Panama","",2020-03-10,1,0,0,NA
"5611","Panama","",2020-03-11,8,1,0,NA
"5612","Panama","",2020-03-12,11,1,0,NA
"5613","Panama","",2020-03-13,27,1,0,NA
"5614","Panama","",2020-03-14,36,1,0,NA
"5615","Panama","",2020-03-15,43,1,0,NA
"5616","Panama","",2020-03-16,55,1,0,NA
"5617","Panama","",2020-03-17,69,1,0,NA
"5618","Panama","",2020-03-18,86,1,0,NA
"5619","Panama","",2020-03-19,109,1,0,NA
"5620","Panama","",2020-03-20,137,1,0,NA
"5621","Panama","",2020-03-21,200,1,0,NA
"5622","Panama","",2020-03-22,313,3,1,309
"5623","Panama","",2020-03-23,313,3,1,309
"5624","Panama","",2020-03-24,345,6,1,338
"5625","Panama","",2020-03-25,443,8,1,434
"5626","Papua New Guinea","",2020-03-20,1,0,0,NA
"5627","Papua New Guinea","",2020-03-21,1,0,0,NA
"5628","Papua New Guinea","",2020-03-22,1,0,0,1
"5629","Papua New Guinea","",2020-03-23,1,0,0,1
"5630","Papua New Guinea","",2020-03-24,1,0,0,1
"5631","Papua New Guinea","",2020-03-25,1,0,0,1
"5632","Paraguay","",2020-03-08,1,0,0,NA
"5633","Paraguay","",2020-03-09,1,0,0,NA
"5634","Paraguay","",2020-03-10,1,0,0,NA
"5635","Paraguay","",2020-03-11,5,0,0,NA
"5636","Paraguay","",2020-03-12,5,0,0,NA
"5637","Paraguay","",2020-03-13,6,0,0,NA
"5638","Paraguay","",2020-03-14,6,0,0,NA
"5639","Paraguay","",2020-03-15,6,0,0,NA
"5640","Paraguay","",2020-03-16,8,0,0,NA
"5641","Paraguay","",2020-03-17,9,0,0,NA
"5642","Paraguay","",2020-03-18,11,0,0,NA
"5643","Paraguay","",2020-03-19,11,0,0,NA
"5644","Paraguay","",2020-03-20,13,0,0,NA
"5645","Paraguay","",2020-03-21,18,1,0,NA
"5646","Paraguay","",2020-03-22,22,1,0,21
"5647","Paraguay","",2020-03-23,22,1,0,21
"5648","Paraguay","",2020-03-24,27,2,0,25
"5649","Paraguay","",2020-03-25,37,3,0,34
"5650","Peru","",2020-03-06,1,0,0,NA
"5651","Peru","",2020-03-07,1,0,0,NA
"5652","Peru","",2020-03-08,6,0,0,NA
"5653","Peru","",2020-03-09,7,0,0,NA
"5654","Peru","",2020-03-10,11,0,0,NA
"5655","Peru","",2020-03-11,11,0,0,NA
"5656","Peru","",2020-03-12,15,0,0,NA
"5657","Peru","",2020-03-13,28,0,0,NA
"5658","Peru","",2020-03-14,38,0,0,NA
"5659","Peru","",2020-03-15,43,0,0,NA
"5660","Peru","",2020-03-16,86,0,0,NA
"5661","Peru","",2020-03-17,117,0,1,NA
"5662","Peru","",2020-03-18,145,0,1,NA
"5663","Peru","",2020-03-19,234,0,1,NA
"5664","Peru","",2020-03-20,234,3,1,NA
"5665","Peru","",2020-03-21,318,5,1,NA
"5666","Peru","",2020-03-22,363,5,1,357
"5667","Peru","",2020-03-23,395,5,1,389
"5668","Peru","",2020-03-24,416,7,1,408
"5669","Peru","",2020-03-25,480,9,1,470
"5670","Philippines","",2020-01-23,0,0,0,NA
"5671","Philippines","",2020-01-30,1,0,0,NA
"5672","Philippines","",2020-01-31,1,0,0,NA
"5673","Philippines","",2020-02-01,1,0,0,NA
"5674","Philippines","",2020-02-02,2,1,0,NA
"5675","Philippines","",2020-02-03,2,1,0,NA
"5676","Philippines","",2020-02-04,2,1,0,NA
"5677","Philippines","",2020-02-05,2,1,0,NA
"5678","Philippines","",2020-02-06,2,1,0,NA
"5679","Philippines","",2020-02-07,3,1,0,NA
"5680","Philippines","",2020-02-08,3,1,0,NA
"5681","Philippines","",2020-02-09,3,1,0,NA
"5682","Philippines","",2020-02-10,3,1,0,NA
"5683","Philippines","",2020-02-11,3,1,0,NA
"5684","Philippines","",2020-02-12,3,1,1,NA
"5685","Philippines","",2020-02-13,3,1,1,NA
"5686","Philippines","",2020-02-14,3,1,1,NA
"5687","Philippines","",2020-02-15,3,1,1,NA
"5688","Philippines","",2020-02-16,3,1,1,NA
"5689","Philippines","",2020-02-17,3,1,1,NA
"5690","Philippines","",2020-02-18,3,1,1,NA
"5691","Philippines","",2020-02-19,3,1,1,NA
"5692","Philippines","",2020-02-20,3,1,1,NA
"5693","Philippines","",2020-02-21,3,1,1,NA
"5694","Philippines","",2020-02-22,3,1,1,NA
"5695","Philippines","",2020-02-23,3,1,1,NA
"5696","Philippines","",2020-02-24,3,1,1,NA
"5697","Philippines","",2020-02-25,3,1,1,NA
"5698","Philippines","",2020-02-26,3,1,1,NA
"5699","Philippines","",2020-02-27,3,1,1,NA
"5700","Philippines","",2020-02-28,3,1,1,NA
